M.;COMPI-PAYSAA;J?r?my;17/11/1989;7 Cours de la R?publique, Villeurbanne;847437364;jcompi-paysaa1618@yahoo.com
Mme;REMANANANTAANDRO;Olivia;04/09/1983;7 Rue des Acacias, Villeurbanne;597003185;oremananantaandro9067@gmail.com
Mme;RIN;Yasmina;12/08/1980;7 Rue Fr?d?ric Passy, Villeurbanne;926971770;yrin9309@yahoo.com
Mme;MIONE;Zakaria;11/02/1978;4 Rue du Nord, Villeurbanne;137972261;zmione7492@hotmail.com
M.;MIHJIUB;Fran?ois;18/04/1984;9 Rue Poizat, Villeurbanne;329820363;fmihjiub5970@yahoo.com
M.;GOVREY;Julien;11/05/1988;16 Rue Colonel Klobb, Villeurbanne;996179649;julien.govrey@hotmail.com
M.;BONNEFFI-MOETY;S?bastien;09/12/1984;8 Rue de l'Amitie, Villeurbanne;109986826;sbonneffi-moety4859@free.fr
M.;WOEGNER;Julien;27/12/1974;9 Rue Damon, Villeurbanne;927140400;julien.woegner@laposte.net
M.;PICH;Emiliano;20/10/1988;19 Rue Antoine Bernoux, Villeurbanne;103385693;epich8049@laposte.net
M.;PIQUELEER;Pierre;10/02/1984;14 Rue Colonel Klobb, Villeurbanne;340846080;pierre.piqueleer@gmail.com
M.;TOSSIIR;K?vin;30/06/1984;2 Rue Faillebin, Villeurbanne;426783914;kevin.tossiir@gmail.com
Mme;REMOGNENO;Julie;21/12/1987;17 Place Jean Chorel, Villeurbanne;766302412;jremogneno@yahoo.com
Mme;NASSER;Taissia;09/02/1982;8 Rue Jean Pierre Bredy, Villeurbanne;253598051;taissia.nasser@laposte.net
M.;ZHU;Quentin;14/11/1977;19 Rue Etienne Gagnaire, Villeurbanne;290521969;qzhu6773@gmail.com
M.;LA;Nicolas;22/04/1985;14 Rue Jean Voillot, Villeurbanne;768255411;nicolas.la@yahoo.com
Mme;CRAPET;Ziqing;19/10/1976;11 Avenue Henri Barbusse, Villeurbanne;831996525;zcrapet1660@laposte.net
M.;MIKOUOR;Daniel;12/02/1991;16 Rue Antoine Primat, Villeurbanne;101071350;daniel.mikouor@gmail.com
Mme;PERES FRONCA;Mihaela;05/01/1985;20 Rue Baudelaire, Villeurbanne;829804139;mihaela.peres-fronca@gmail.com
M.;JESSINIT;Mohamed;29/09/1988;1 Rue Combet, Villeurbanne;830980255;mjessinit@free.fr
M.;NOGY;Edouard;17/01/1985;18 Petite Rue de la Rize, Villeurbanne;570350031;enogy@yahoo.com
M.;FIUCHET;Petr;01/11/1976;19 Place Albert Thomas, Villeurbanne;814672524;pfiuchet5224@free.fr
M.;DALERUE;Ronald;11/09/1985;12 Rue Baudelaire, Villeurbanne;317658982;ronald.dalerue@outlook.com
Mme;ABBEUR;Rym;13/11/1985;7 Rue de la Soie, Villeurbanne;577459411;rym.abbeur@yahoo.com
M.;BERDY;?douard;23/06/1988;5 Rue du Luxembourg, Villeurbanne;135449241;edouard.berdy@yahoo.com
Mme;TORDY;Emilie;16/08/1976;2 Rue Jean Baptiste Durand, Villeurbanne;376846955;etordy4899@outlook.com
M.;BIURGIOOS;Florent;27/04/1973;17 Rue Douaumont, Villeurbanne;712788131;florent.biurgioos@yahoo.com
M.;LUCOS;Johann;24/07/1986;10 Rue Racine, Villeurbanne;435647110;johann.lucos@outlook.com
M.;DUDEUET;Joachim;11/03/1974;16 Rue Ren? Prolongee, Villeurbanne;606612603;jdudeuet2788@laposte.net
M.;LODURE;Micha?l;08/06/1975;20 Impasse Amblard, Villeurbanne;161963665;michael.lodure@outlook.com
M.;BREGARD;St?phane;23/04/1973;2 Rue de la Cooperative, Villeurbanne;363386932;sbregard@free.fr
M.;VELLONUIVA GINZALEZ;Fabien;16/04/1986;6 Rue Charrin, Villeurbanne;643557243;fvellonuivaginzalez9359@hotmail.com
M.;MAUSTANFAI;J?r?my;13/04/1995;9 Rue Phelypeaux, Villeurbanne;678416077;jeremy.maustanfai@outlook.com
M.;IUTHIOR;Thomas;15/07/1994;9 Rue Michel Dupeuble, Villeurbanne;931227026;tiuthior8509@outlook.com
M.;FLEERAS;Jeroen;05/06/1987;15 Rue de la Prairie, Villeurbanne;261212960;jfleeras2824@gmail.com
M.;BLINDIAU;Huan;18/01/1986;17 Rue Antoine Bernoux, Villeurbanne;444625641;huan.blindiau@outlook.com
M.;NECHALL;Philippe;14/09/1995;17 Rue du 4 Septembre 1797, Villeurbanne;421688682;philippe.nechall@yahoo.com
M.;DUGUO;Mathieu;17/04/1981;9 Rue Basile, Villeurbanne;178223396;mduguo6994@outlook.com
M.;CILERI;Diego;17/10/1973;17 Place de Croix Luizet, Villeurbanne;953081134;diego.cileri@outlook.com
M.;FAUGORIY;Thibault;17/08/1991;12 Rue Marguerite, Villeurbanne;240243323;thibault.faugoriy@hotmail.com
M.;TREN;Antoine;22/06/1983;13 Impasse Fr?d?ric Fays, Villeurbanne;491556794;atren@free.fr
M.;TULEUP;Li;08/07/1972;3 Place Jean Chorel, Villeurbanne;263015577;li.tuleup@gmail.com
M.;PAOSA;Henrique;04/07/1988;7 Rue Bat Yam, Villeurbanne;278779480;henrique.paosa@hotmail.com
M.;BLIQUAARE;Damien;11/08/1992;9 Rue du Boucheret, Villeurbanne;616893072;damien.bliquaare@gmail.com
Mme;DIRGHAM;Milena;13/11/1985;5 Impasse du Reve, Villeurbanne;530504140;milena.dirgham@hotmail.com
Mme;SAUMEELLON;Meryem;21/05/1986;8 Rue du Tonkin, Villeurbanne;397445891;meryem.saumeellon@laposte.net
M.;CALLODON;Sergiu;11/06/1980;12 Rue de Delle, Villeurbanne;541713123;sergiu.callodon@gmail.com
Mme;SCHNOIDER;Elody;03/08/1990;1 Rue Jubin, Villeurbanne;475184176;elody.schnoider@yahoo.com
Mme;DO RAUSAERS;Yunjie;17/03/1991;16 Impasse Richelieu, Villeurbanne;272345262;yunjie.do-rausaers@yahoo.com
M.;FUTEAKA;Davy;27/07/1982;6 Rue Octavie, Villeurbanne;794676780;davy.futeaka@yahoo.com
M.;LUCOS;Mohamed;05/04/1986;20 Rue Alexandre Dumas, Villeurbanne;216894522;mlucos5613@free.fr
Mme;PHIN;Emilie;09/05/1977;20 Rue Monge, Villeurbanne;736948757;emilie.phin@gmail.com
M.;TALBE;Walaa;23/10/1990;18 All?e du Couchant, Villeurbanne;893768311;walaa.talbe@yahoo.com
Mme;BIRGIS FERREERI GOMES;Louise;08/09/1989;8 Impasse Fr?d?ric Fays, Villeurbanne;783982861;louise.birgis-ferreeri-gomes@laposte.net
M.;FAUILHA;Anh duc;21/05/1997;17 Rue d'Inkermann, Villeurbanne;853152623;afauilha7154@laposte.net
Mme;HUING;Jia-Jing;27/09/1987;17 Rue du Foyer, Villeurbanne;396522735;jhuing4812@outlook.com
M.;HAUILLON;Emmanuel;13/01/1993;19 Rue Wilhelmine, Villeurbanne;494333002;emmanuel.hauillon@yahoo.com
Mme;NETAN;Lucile;16/01/1991;10 Impasse des Lilas, Villeurbanne;141228322;lucile.netan@hotmail.com
M.;HAJALA;St?phane;11/08/1983;20 Rue Pierre Loti, Villeurbanne;440731190;shajala7205@gmail.com
M.;POQUELOER;Andr?i;08/09/1983;5 Rue Hector Berlioz, Villeurbanne;461115162;apoqueloer@outlook.com
M.;MECHABART;Jean-Christian;04/06/1996;6 Rue Michel Dupeuble, Villeurbanne;603083600;jean-christian.mechabart@yahoo.com
Mme;ERNAUD;Sahra;20/05/1984;12 Rue Flachet, Villeurbanne;691165809;sernaud@laposte.net
M.;BROCHTO;Lilian;14/04/1977;13 Rue George Sand, Villeurbanne;409298280;lbrochto6259@hotmail.com
M.;GONTRAC;Fernando;04/12/1980;17 Rue Pelisson, Villeurbanne;467958238;fernando.gontrac@laposte.net
Mme;YISHOA KUSSUDA;Nathalie;27/11/1985;1 Impasse Richelieu, Villeurbanne;138061582;nyishoakussuda6419@yahoo.com
M.;FRUGOIR;Christopher;29/12/1994;6 Impasse du Reve, Villeurbanne;133931821;christopher.frugoir@gmail.com
M.;LUCIS;Juan Daniel;21/02/1992;7 Rue Florian, Villeurbanne;936486749;juan-daniel.lucis@laposte.net
M.;ABADAO;Antonin;22/05/1983;16 Rue Son Tay, Villeurbanne;185527544;aabadao@hotmail.com
M.;GIDALU;Romain;23/11/1987;1 Rue Berthelot, Villeurbanne;391690507;rgidalu@laposte.net
M.;PORSANS;Pierre;26/02/1984;18 Impasse Alexandre Dumas, Villeurbanne;475567348;pierre.porsans@outlook.com
M.;MEDREE;S?bastien;08/05/1973;11 Rue Viret, Villeurbanne;628260346;sebastien.medree@hotmail.com
M.;WOSTPHEL;Antoine;21/05/1989;9 Rue Aynes, Villeurbanne;722637008;antoine.wostphel@hotmail.com
M.;BRUNAOR;C?dric;04/06/1997;5 Rue Benjamin Constant, Villeurbanne;622405174;cedric.brunaor@hotmail.com
M.;BORTILUS;Pierre;12/04/1975;9 Rue Prisca, Villeurbanne;320588613;pierre.bortilus@gmail.com
M.;XHAMBULLO;St?phane;09/07/1988;12 Rue Jean Baptiste Clement, Villeurbanne;810619918;stephane.xhambullo@outlook.com
Mme;PAMITESCU;Olena;06/05/1983;6 Rue des Acacias, Villeurbanne;368283469;olena.pamitescu@laposte.net
M.;PITIET;J?r?my;21/11/1981;4 Impasse Baconnier, Villeurbanne;829664559;jeremy.pitiet@free.fr
M.;GOVROLAV;Adrien;02/04/1970;15 Impasse du Boucheret, Villeurbanne;144027120;agovrolav@laposte.net
M.;PERROAUX;Guillaume;06/05/1988;13 Rue Jacques Brel, Villeurbanne;577263312;gperroaux1007@hotmail.com
M.;VI;Chongguang;03/03/1978;3 Rue de Verdun, Villeurbanne;279666502;cvi@gmail.com
M.;STEOLY;R?my;26/01/1994;6 Rue Louis Bocquet, Villeurbanne;676300512;rsteoly@outlook.com
M.;SEJILMISSI;Victor;23/12/1972;7 Rue Daniel Llacer, Villeurbanne;571091807;vsejilmissi7378@free.fr
M.;MAURAL;Alexis;17/07/1992;15 Place du Commandant Rivi?re, Villeurbanne;943107512;amaural7801@outlook.com
M.;CHEBBORT;Amine;06/03/1973;3 Rue Charles Gounod, Villeurbanne;711406355;amine.chebbort@gmail.com
M.;JAETSA KENGNE;Philipe;03/01/1986;1 Rue des Muriers, Villeurbanne;716769191;pjaetsakengne5867@outlook.com
M.;THEO THIEN NGHIA;Sannine;30/06/1973;6 Avenue Antoine de Saint Exupery, Villeurbanne;400043691;sannine.theo-thien-nghia@laposte.net
M.;GORVIOS;Benjamin;02/03/1971;4 All?e du Caporal Maupas, Villeurbanne;595081718;bgorvios5920@hotmail.com
M.;RUTTNAR;Bertrand;04/11/1985;9 Rue Sully Prudhomme, Villeurbanne;732177082;bruttnar8521@yahoo.com
M.;LA;Oscar;05/08/1983;17 Rue des Bons Amis, Villeurbanne;604929989;oscar.la@outlook.com
Mme;OICHI;Li;01/05/1995;15 Avenue Piaton, Villeurbanne;950656137;loichi3109@yahoo.com
M.;FEUALHI;Hendrik;18/07/1997;7 Rue du Canada, Villeurbanne;799301768;hfeualhi@laposte.net
M.;GINZILEZ PISA;J?r?my;12/05/1988;4 Rue Clos Mon Desir, Villeurbanne;964365250;jginzilezpisa@laposte.net
Mme;MEUGOL;Alisson;30/10/1988;8 Rue du Docteur Rollet, Villeurbanne;268863526;alisson.meugol@hotmail.com
M.;IGBANGBI;Cyril;04/08/1988;1 Impasse Richelieu, Villeurbanne;699344962;cyril.igbangbi@gmail.com
M.;RIUCHON;Pierre;19/04/1992;7 Impasse des Bienvenus, Villeurbanne;910888647;pierre.riuchon@hotmail.com
M.;ILOMBE ISOMBACO;Micha?l;02/07/1997;8 Rue Francis Chirat, Villeurbanne;415660698;milombeisombaco9992@hotmail.com
M.;MIGNAN;Huage;30/04/1971;5 Avenue Piaton, Villeurbanne;455278563;huage.mignan@free.fr
M.;KEMARO;C?dric;10/04/1986;17 Rue Racine, Villeurbanne;759185427;cedric.kemaro@hotmail.com
M.;FORNANDEZ FERNANDEZ;Jose Luis;16/02/1989;18 Cours ?mile Zola, Villeurbanne;972719855;jose-luis.fornandez-fernandez@gmail.com
M.;BONGOETXEI ORIONDO;Moctar;08/02/1993;15 Rue Faillebin, Villeurbanne;228303213;mbongoetxeioriondo@free.fr
M.;TCHIUMAKOVA;Nicolas;19/08/1994;20 Rue de la Ligne de l'Est, Villeurbanne;764958504;ntchiumakova9963@yahoo.com
M.;FERRAER;Anthony;22/05/1974;17 Rue Pelisson, Villeurbanne;378987725;anthony.ferraer@outlook.com
M.;GIREUX;Zouhair;16/08/1976;16 Rue du Docteur Ollier, Villeurbanne;431819553;zouhair.gireux@laposte.net
M.;DA PISQUALI;Harshawardhan;26/04/1987;12 Rue Billon, Villeurbanne;807265795;hdapisquali5657@hotmail.com
M.;BUISSIN;Paul;01/04/1977;16 Rue Pascal, Villeurbanne;677812557;paul.buissin@laposte.net
M.;DUSIRT;Ga?tan;26/02/1984;1 Rue Jean Zuber, Villeurbanne;786092776;gdusirt5774@free.fr
